startDateTime,endDateTime,priPrecipBulk,priPrecipNumPts,priPrecipExpUncert,priPrecipFinalQF
"2017-05-13T21:30:00Z","2017-05-13T22:00:00Z",0.170,6.000,0.007,1
"2017-05-13T22:00:00Z","2017-05-13T22:30:00Z",0.490,6.000,0.019,1
"2017-05-13T22:30:00Z","2017-05-13T23:00:00Z",0.800,6.000,0.031,1
"2017-05-13T23:00:00Z","2017-05-13T23:30:00Z",0.570,6.000,0.022,1
"2017-05-13T23:30:00Z","2017-05-14T00:00:00Z",0.540,6.000,0.021,1
"2017-05-14T00:00:00Z","2017-05-14T00:30:00Z",0.720,6.000,0.028,1
"2017-05-14T00:30:00Z","2017-05-14T01:00:00Z",0.630,6.000,0.024,1
"2017-05-14T01:00:00Z","2017-05-14T01:30:00Z",0.880,6.000,0.034,1
"2017-05-14T01:30:00Z","2017-05-14T02:00:00Z",0.000,6.000,0.000,1
"2017-05-14T02:00:00Z","2017-05-14T02:30:00Z",0.370,6.000,0.014,1
"2017-05-14T02:30:00Z","2017-05-14T03:00:00Z",0.600,6.000,0.023,1
"2017-05-14T03:00:00Z","2017-05-14T03:30:00Z",1.380,6.000,0.053,1
"2017-05-14T03:30:00Z","2017-05-14T04:00:00Z",1.140,6.000,0.044,1
"2017-05-14T04:00:00Z","2017-05-14T04:30:00Z",2.680,6.000,0.103,1
"2017-05-14T04:30:00Z","2017-05-14T05:00:00Z",1.940,6.000,0.074,1
"2017-05-14T05:00:00Z","2017-05-14T05:30:00Z",1.570,6.000,0.060,1
"2017-05-14T05:30:00Z","2017-05-14T06:00:00Z",2.070,6.000,0.079,1
"2017-05-14T06:00:00Z","2017-05-14T06:30:00Z",2.210,6.000,0.085,1
"2017-05-14T06:30:00Z","2017-05-14T07:00:00Z",3.600,6.000,0.138,1
"2017-05-14T07:00:00Z","2017-05-14T07:30:00Z",4.080,6.000,0.157,1
"2017-05-14T07:30:00Z","2017-05-14T08:00:00Z",2.980,6.000,0.114,1
"2017-05-14T08:00:00Z","2017-05-14T08:30:00Z",0.620,6.000,0.024,1
"2017-05-14T08:30:00Z","2017-05-14T09:00:00Z",0.530,6.000,0.020,1
"2017-05-14T09:00:00Z","2017-05-14T09:30:00Z",0.330,6.000,0.013,1
"2017-05-14T09:30:00Z","2017-05-14T10:00:00Z",0.400,6.000,0.015,1
"2017-05-14T10:00:00Z","2017-05-14T10:30:00Z",0.250,6.000,0.010,1
"2017-05-14T10:30:00Z","2017-05-14T11:00:00Z",0.450,6.000,0.017,1
"2017-05-14T11:00:00Z","2017-05-14T11:30:00Z",0.270,6.000,0.010,1
"2017-05-14T11:30:00Z","2017-05-14T12:00:00Z",0.130,6.000,0.005,1
"2017-05-14T12:00:00Z","2017-05-14T12:30:00Z",0.310,6.000,0.012,1
"2017-05-14T12:30:00Z","2017-05-14T13:00:00Z",0.390,6.000,0.015,1
"2017-05-14T13:00:00Z","2017-05-14T13:30:00Z",0.180,6.000,0.007,1
"2017-05-14T13:30:00Z","2017-05-14T14:00:00Z",0.050,6.000,0.002,1
"2017-05-14T14:00:00Z","2017-05-14T14:30:00Z",0.070,6.000,0.003,1
"2017-05-14T14:30:00Z","2017-05-14T15:00:00Z",0.160,6.000,0.006,1
"2017-05-14T15:00:00Z","2017-05-14T15:30:00Z",0.090,6.000,0.003,1
"2017-05-14T15:30:00Z","2017-05-14T16:00:00Z",0.040,6.000,0.002,1
"2017-05-14T16:00:00Z","2017-05-14T16:30:00Z",0.120,6.000,0.005,1
"2017-05-14T16:30:00Z","2017-05-14T17:00:00Z",0.230,6.000,0.009,1
"2017-05-14T17:00:00Z","2017-05-14T17:30:00Z",0.130,6.000,0.005,1
"2017-05-14T17:30:00Z","2017-05-14T18:00:00Z",0.090,6.000,0.003,1
"2017-05-14T18:00:00Z","2017-05-14T18:30:00Z",0.000,6.000,0.000,1
"2017-05-14T18:30:00Z","2017-05-14T19:00:00Z",0.060,6.000,0.002,1
"2017-05-14T19:00:00Z","2017-05-14T19:30:00Z",0.090,6.000,0.003,1
"2017-05-14T19:30:00Z","2017-05-14T20:00:00Z",0.100,6.000,0.004,1
"2017-05-14T20:00:00Z","2017-05-14T20:30:00Z",0.000,6.000,0.000,1
"2017-05-14T20:30:00Z","2017-05-14T21:00:00Z",0.020,6.000,0.001,1
"2017-05-14T21:00:00Z","2017-05-14T21:30:00Z",0.080,6.000,0.003,1
"2017-05-14T21:30:00Z","2017-05-14T22:00:00Z",0.040,6.000,0.002,1
"2017-05-14T22:00:00Z","2017-05-14T22:30:00Z",0.000,6.000,0.000,1
"2017-05-14T22:30:00Z","2017-05-14T23:00:00Z",0.000,6.000,0.000,1
"2017-05-14T23:00:00Z","2017-05-14T23:30:00Z",0.000,6.000,0.000,1
"2017-05-14T23:30:00Z","2017-05-15T00:00:00Z",0.000,6.000,0.000,1
"2017-05-15T00:00:00Z","2017-05-15T00:30:00Z",0.000,6.000,0.000,0
"2017-05-15T00:30:00Z","2017-05-15T01:00:00Z",0.000,6.000,0.000,0
"2017-05-15T01:00:00Z","2017-05-15T01:30:00Z",0.000,6.000,0.000,0
"2017-05-15T01:30:00Z","2017-05-15T02:00:00Z",0.000,6.000,0.000,0
"2017-05-15T02:00:00Z","2017-05-15T02:30:00Z",0.000,6.000,0.000,0
"2017-05-15T02:30:00Z","2017-05-15T03:00:00Z",0.000,6.000,0.000,0
"2017-05-15T03:00:00Z","2017-05-15T03:30:00Z",0.020,6.000,0.001,0
"2017-05-15T03:30:00Z","2017-05-15T04:00:00Z",0.030,6.000,0.001,0
"2017-05-15T04:00:00Z","2017-05-15T04:30:00Z",0.120,6.000,0.005,0
"2017-05-15T04:30:00Z","2017-05-15T05:00:00Z",0.050,6.000,0.002,0
"2017-05-15T05:00:00Z","2017-05-15T05:30:00Z",0.000,6.000,0.000,0
"2017-05-15T05:30:00Z","2017-05-15T06:00:00Z",0.090,6.000,0.003,0
"2017-05-15T06:00:00Z","2017-05-15T06:30:00Z",0.090,6.000,0.003,0
"2017-05-15T06:30:00Z","2017-05-15T07:00:00Z",0.050,6.000,0.002,0
"2017-05-15T07:00:00Z","2017-05-15T07:30:00Z",0.270,6.000,0.010,0
"2017-05-15T07:30:00Z","2017-05-15T08:00:00Z",0.300,6.000,0.012,0
"2017-05-15T08:00:00Z","2017-05-15T08:30:00Z",0.060,6.000,0.002,0
"2017-05-15T08:30:00Z","2017-05-15T09:00:00Z",0.230,6.000,0.009,0
"2017-05-15T09:00:00Z","2017-05-15T09:30:00Z",0.930,6.000,0.036,0
"2017-05-15T09:30:00Z","2017-05-15T10:00:00Z",0.340,6.000,0.013,0
"2017-05-15T10:00:00Z","2017-05-15T10:30:00Z",0.360,6.000,0.014,0
"2017-05-15T10:30:00Z","2017-05-15T11:00:00Z",0.310,6.000,0.012,0
"2017-05-15T11:00:00Z","2017-05-15T11:30:00Z",0.990,6.000,0.038,0
"2017-05-15T11:30:00Z","2017-05-15T12:00:00Z",0.880,6.000,0.034,0
"2017-05-15T12:00:00Z","2017-05-15T12:30:00Z",0.430,6.000,0.017,0
"2017-05-15T12:30:00Z","2017-05-15T13:00:00Z",0.140,6.000,0.005,0
"2017-05-15T13:00:00Z","2017-05-15T13:30:00Z",0.250,6.000,0.010,0
"2017-05-15T13:30:00Z","2017-05-15T14:00:00Z",0.900,6.000,0.035,0
"2017-05-15T14:00:00Z","2017-05-15T14:30:00Z",0.550,6.000,0.021,0
"2017-05-15T14:30:00Z","2017-05-15T15:00:00Z",0.480,6.000,0.018,0
"2017-05-15T15:00:00Z","2017-05-15T15:30:00Z",0.860,6.000,0.033,0
"2017-05-15T15:30:00Z","2017-05-15T16:00:00Z",0.500,6.000,0.019,0
"2017-05-15T16:00:00Z","2017-05-15T16:30:00Z",0.000,6.000,0.000,0
"2017-05-15T16:30:00Z","2017-05-15T17:00:00Z",0.000,6.000,0.000,1
"2017-05-15T17:00:00Z","2017-05-15T17:30:00Z",0.000,6.000,0.000,1
"2017-05-15T17:30:00Z","2017-05-15T18:00:00Z",0.000,6.000,0.000,1
"2017-05-15T18:00:00Z","2017-05-15T18:30:00Z",0.000,6.000,0.000,1
"2017-05-15T18:30:00Z","2017-05-15T19:00:00Z",0.000,6.000,0.000,1
"2017-05-15T19:00:00Z","2017-05-15T19:30:00Z",0.000,6.000,0.000,1
"2017-05-15T19:30:00Z","2017-05-15T20:00:00Z",0.000,6.000,0.000,1
"2017-05-15T20:00:00Z","2017-05-15T20:30:00Z",0.000,6.000,0.000,1
"2017-05-15T20:30:00Z","2017-05-15T21:00:00Z",0.000,6.000,0.000,1
"2017-05-15T21:00:00Z","2017-05-15T21:30:00Z",0.000,6.000,0.000,1
"2017-05-15T21:30:00Z","2017-05-15T22:00:00Z",0.020,6.000,0.001,1
"2017-05-15T22:00:00Z","2017-05-15T22:30:00Z",0.020,6.000,0.001,1
"2017-05-15T22:30:00Z","2017-05-15T23:00:00Z",0.000,6.000,0.000,1
"2017-05-15T23:00:00Z","2017-05-15T23:30:00Z",0.000,6.000,0.000,1
"2017-05-15T23:30:00Z","2017-05-16T00:00:00Z",0.000,6.000,0.000,1
"2017-05-16T00:00:00Z","2017-05-16T00:30:00Z",0.000,6.000,0.000,0
"2017-05-16T00:30:00Z","2017-05-16T01:00:00Z",0.000,6.000,0.000,0
"2017-05-16T01:00:00Z","2017-05-16T01:30:00Z",0.000,6.000,0.000,0
"2017-05-16T01:30:00Z","2017-05-16T02:00:00Z",0.000,6.000,0.000,0
"2017-05-16T02:00:00Z","2017-05-16T02:30:00Z",0.000,6.000,0.000,1
"2017-05-16T02:30:00Z","2017-05-16T03:00:00Z",0.000,6.000,0.000,1
"2017-05-16T03:00:00Z","2017-05-16T03:30:00Z",0.000,6.000,0.000,1
"2017-05-16T03:30:00Z","2017-05-16T04:00:00Z",0.000,6.000,0.000,1
"2017-05-16T04:00:00Z","2017-05-16T04:30:00Z",0.000,6.000,0.000,1
"2017-05-16T04:30:00Z","2017-05-16T05:00:00Z",0.040,6.000,0.002,1
"2017-05-16T05:00:00Z","2017-05-16T05:30:00Z",0.000,6.000,0.000,1
"2017-05-16T05:30:00Z","2017-05-16T06:00:00Z",0.030,6.000,0.001,1
"2017-05-16T06:00:00Z","2017-05-16T06:30:00Z",0.040,6.000,0.002,1
"2017-05-16T06:30:00Z","2017-05-16T07:00:00Z",0.000,6.000,0.000,1
"2017-05-16T07:00:00Z","2017-05-16T07:30:00Z",0.090,6.000,0.003,1
"2017-05-16T07:30:00Z","2017-05-16T08:00:00Z",0.070,6.000,0.003,1
"2017-05-16T08:00:00Z","2017-05-16T08:30:00Z",0.030,6.000,0.001,1
"2017-05-16T08:30:00Z","2017-05-16T09:00:00Z",0.000,6.000,0.000,1
"2017-05-16T09:00:00Z","2017-05-16T09:30:00Z",0.000,6.000,0.000,1
"2017-05-16T09:30:00Z","2017-05-16T10:00:00Z",0.000,6.000,0.000,1
"2017-05-16T10:00:00Z","2017-05-16T10:30:00Z",0.020,6.000,0.001,1
"2017-05-16T10:30:00Z","2017-05-16T11:00:00Z",0.140,6.000,0.005,1
"2017-05-16T11:00:00Z","2017-05-16T11:30:00Z",0.110,6.000,0.004,1
"2017-05-16T11:30:00Z","2017-05-16T12:00:00Z",0.020,6.000,0.001,1
"2017-05-16T12:00:00Z","2017-05-16T12:30:00Z",0.000,6.000,0.000,1
"2017-05-16T12:30:00Z","2017-05-16T13:00:00Z",0.000,6.000,0.000,1
"2017-05-16T13:00:00Z","2017-05-16T13:30:00Z",0.000,6.000,0.000,1
"2017-05-16T13:30:00Z","2017-05-16T14:00:00Z",0.000,6.000,0.000,1
"2017-05-16T14:00:00Z","2017-05-16T14:30:00Z",0.000,6.000,0.000,1
"2017-05-16T14:30:00Z","2017-05-16T15:00:00Z",0.000,6.000,0.000,1
"2017-05-16T15:00:00Z","2017-05-16T15:30:00Z",0.000,6.000,0.000,1
"2017-05-16T15:30:00Z","2017-05-16T16:00:00Z",0.000,6.000,0.000,1
"2017-05-16T16:00:00Z","2017-05-16T16:30:00Z",0.020,6.000,0.001,1
"2017-05-16T16:30:00Z","2017-05-16T17:00:00Z",0.000,6.000,0.000,1
"2017-05-16T17:00:00Z","2017-05-16T17:30:00Z",0.000,6.000,0.000,1
"2017-05-16T17:30:00Z","2017-05-16T18:00:00Z",0.000,6.000,0.000,1
"2017-05-16T18:00:00Z","2017-05-16T18:30:00Z",0.000,6.000,0.000,1
"2017-05-16T18:30:00Z","2017-05-16T19:00:00Z",0.000,6.000,0.000,1
"2017-05-16T19:00:00Z","2017-05-16T19:30:00Z",0.000,6.000,0.000,1
"2017-05-16T19:30:00Z","2017-05-16T20:00:00Z",0.000,6.000,0.000,1
"2017-05-16T20:00:00Z","2017-05-16T20:30:00Z",0.000,6.000,0.000,1
"2017-05-16T20:30:00Z","2017-05-16T21:00:00Z",0.000,6.000,0.000,1
"2017-05-16T21:00:00Z","2017-05-16T21:30:00Z",0.000,6.000,0.000,1
"2017-05-16T21:30:00Z","2017-05-16T22:00:00Z",0.000,6.000,0.000,1
"2017-05-16T22:00:00Z","2017-05-16T22:30:00Z",0.000,6.000,0.000,1
"2017-05-16T22:30:00Z","2017-05-16T23:00:00Z",0.000,6.000,0.000,1
"2017-05-16T23:00:00Z","2017-05-16T23:30:00Z",0.000,6.000,0.000,1
"2017-05-16T23:30:00Z","2017-05-17T00:00:00Z",0.000,6.000,0.000,1
"2017-05-17T00:00:00Z","2017-05-17T00:30:00Z",0.000,6.000,0.000,0
"2017-05-17T00:30:00Z","2017-05-17T01:00:00Z",0.000,6.000,0.000,0
"2017-05-17T01:00:00Z","2017-05-17T01:30:00Z",0.000,6.000,0.000,0
"2017-05-17T01:30:00Z","2017-05-17T02:00:00Z",0.000,6.000,0.000,0
"2017-05-17T02:00:00Z","2017-05-17T02:30:00Z",0.000,6.000,0.000,1
"2017-05-17T02:30:00Z","2017-05-17T03:00:00Z",0.000,6.000,0.000,1
"2017-05-17T03:00:00Z","2017-05-17T03:30:00Z",0.000,6.000,0.000,1
"2017-05-17T03:30:00Z","2017-05-17T04:00:00Z",0.000,6.000,0.000,1
"2017-05-17T04:00:00Z","2017-05-17T04:30:00Z",0.000,6.000,0.000,1
"2017-05-17T04:30:00Z","2017-05-17T05:00:00Z",0.000,6.000,0.000,1
"2017-05-17T05:00:00Z","2017-05-17T05:30:00Z",0.020,6.000,0.001,1
"2017-05-17T05:30:00Z","2017-05-17T06:00:00Z",0.060,6.000,0.002,1
"2017-05-17T06:00:00Z","2017-05-17T06:30:00Z",0.000,6.000,0.000,1
"2017-05-17T06:30:00Z","2017-05-17T07:00:00Z",0.000,6.000,0.000,1
"2017-05-17T07:00:00Z","2017-05-17T07:30:00Z",0.000,6.000,0.000,1
"2017-05-17T07:30:00Z","2017-05-17T08:00:00Z",0.000,6.000,0.000,1
"2017-05-17T08:00:00Z","2017-05-17T08:30:00Z",0.000,6.000,0.000,1
"2017-05-17T08:30:00Z","2017-05-17T09:00:00Z",0.000,6.000,0.000,1
"2017-05-17T09:00:00Z","2017-05-17T09:30:00Z",0.000,6.000,0.000,1
"2017-05-17T09:30:00Z","2017-05-17T10:00:00Z",0.000,6.000,0.000,1
"2017-05-17T10:00:00Z","2017-05-17T10:30:00Z",0.000,6.000,0.000,1
"2017-05-17T10:30:00Z","2017-05-17T11:00:00Z",0.090,6.000,0.003,1
"2017-05-17T11:00:00Z","2017-05-17T11:30:00Z",0.140,6.000,0.005,1
"2017-05-17T11:30:00Z","2017-05-17T12:00:00Z",0.020,6.000,0.001,1
"2017-05-17T12:00:00Z","2017-05-17T12:30:00Z",0.000,6.000,0.000,1
"2017-05-17T12:30:00Z","2017-05-17T13:00:00Z",0.000,6.000,0.000,1
"2017-05-17T13:00:00Z","2017-05-17T13:30:00Z",0.000,6.000,0.000,1
"2017-05-17T13:30:00Z","2017-05-17T14:00:00Z",0.000,6.000,0.000,1
"2017-05-17T14:00:00Z","2017-05-17T14:30:00Z",0.000,6.000,0.000,1
"2017-05-17T14:30:00Z","2017-05-17T15:00:00Z",0.000,6.000,0.000,1
"2017-05-17T15:00:00Z","2017-05-17T15:30:00Z",0.000,6.000,0.000,1
"2017-05-17T15:30:00Z","2017-05-17T16:00:00Z",0.000,6.000,0.000,1
"2017-05-17T16:00:00Z","2017-05-17T16:30:00Z",0.000,6.000,0.000,1
"2017-05-17T16:30:00Z","2017-05-17T17:00:00Z",0.000,6.000,0.000,1
"2017-05-17T17:00:00Z","2017-05-17T17:30:00Z",0.000,6.000,0.000,1
"2017-05-17T17:30:00Z","2017-05-17T18:00:00Z",0.000,6.000,0.000,1
"2017-05-17T18:00:00Z","2017-05-17T18:30:00Z",0.000,6.000,0.000,1
"2017-05-17T18:30:00Z","2017-05-17T19:00:00Z",0.000,6.000,0.000,1
"2017-05-17T19:00:00Z","2017-05-17T19:30:00Z",0.000,6.000,0.000,1
"2017-05-17T19:30:00Z","2017-05-17T20:00:00Z",0.000,6.000,0.000,1
"2017-05-17T20:00:00Z","2017-05-17T20:30:00Z",0.000,6.000,0.000,1
"2017-05-17T20:30:00Z","2017-05-17T21:00:00Z",0.000,6.000,0.000,1
"2017-05-17T21:00:00Z","2017-05-17T21:30:00Z",0.000,6.000,0.000,1
"2017-05-17T21:30:00Z","2017-05-17T22:00:00Z",0.000,6.000,0.000,1
"2017-05-17T22:00:00Z","2017-05-17T22:30:00Z",0.000,6.000,0.000,1
"2017-05-17T22:30:00Z","2017-05-17T23:00:00Z",0.000,6.000,0.000,1
"2017-05-17T23:00:00Z","2017-05-17T23:30:00Z",0.000,6.000,0.000,1
"2017-05-17T23:30:00Z","2017-05-18T00:00:00Z",0.000,6.000,0.000,1
"2017-05-18T00:00:00Z","2017-05-18T00:30:00Z",0.000,6.000,0.000,0
"2017-05-18T00:30:00Z","2017-05-18T01:00:00Z",0.000,6.000,0.000,0
"2017-05-18T01:00:00Z","2017-05-18T01:30:00Z",0.000,6.000,0.000,0
"2017-05-18T01:30:00Z","2017-05-18T02:00:00Z",0.000,6.000,0.000,0
"2017-05-18T02:00:00Z","2017-05-18T02:30:00Z",0.000,6.000,0.000,0
"2017-05-18T02:30:00Z","2017-05-18T03:00:00Z",0.000,6.000,0.000,0
"2017-05-18T03:00:00Z","2017-05-18T03:30:00Z",0.000,6.000,0.000,0
"2017-05-18T03:30:00Z","2017-05-18T04:00:00Z",0.000,6.000,0.000,0
"2017-05-18T04:00:00Z","2017-05-18T04:30:00Z",0.000,6.000,0.000,0
"2017-05-18T04:30:00Z","2017-05-18T05:00:00Z",0.000,6.000,0.000,0
"2017-05-18T05:00:00Z","2017-05-18T05:30:00Z",0.000,6.000,0.000,0
"2017-05-18T05:30:00Z","2017-05-18T06:00:00Z",0.000,6.000,0.000,0
"2017-05-18T06:00:00Z","2017-05-18T06:30:00Z",0.000,6.000,0.000,0
"2017-05-18T06:30:00Z","2017-05-18T07:00:00Z",0.000,6.000,0.000,0
"2017-05-18T07:00:00Z","2017-05-18T07:30:00Z",0.000,6.000,0.000,0
"2017-05-18T07:30:00Z","2017-05-18T08:00:00Z",0.000,6.000,0.000,0
"2017-05-18T08:00:00Z","2017-05-18T08:30:00Z",0.000,6.000,0.000,0
"2017-05-18T08:30:00Z","2017-05-18T09:00:00Z",0.000,6.000,0.000,0
"2017-05-18T09:00:00Z","2017-05-18T09:30:00Z",0.000,6.000,0.000,0
"2017-05-18T09:30:00Z","2017-05-18T10:00:00Z",0.000,6.000,0.000,1
"2017-05-18T10:00:00Z","2017-05-18T10:30:00Z",0.000,6.000,0.000,1
"2017-05-18T10:30:00Z","2017-05-18T11:00:00Z",0.000,6.000,0.000,1
"2017-05-18T11:00:00Z","2017-05-18T11:30:00Z",0.020,6.000,0.001,1
"2017-05-18T11:30:00Z","2017-05-18T12:00:00Z",0.000,6.000,0.000,1
"2017-05-18T12:00:00Z","2017-05-18T12:30:00Z",0.000,6.000,0.000,1
"2017-05-18T12:30:00Z","2017-05-18T13:00:00Z",0.000,6.000,0.000,1
"2017-05-18T13:00:00Z","2017-05-18T13:30:00Z",0.000,6.000,0.000,1
"2017-05-18T13:30:00Z","2017-05-18T14:00:00Z",0.000,6.000,0.000,1
"2017-05-18T14:00:00Z","2017-05-18T14:30:00Z",0.000,6.000,0.000,1
"2017-05-18T14:30:00Z","2017-05-18T15:00:00Z",0.000,6.000,0.000,1
"2017-05-18T15:00:00Z","2017-05-18T15:30:00Z",0.040,6.000,0.002,1
"2017-05-18T15:30:00Z","2017-05-18T16:00:00Z",0.000,6.000,0.000,1
"2017-05-18T16:00:00Z","2017-05-18T16:30:00Z",0.000,6.000,0.000,1
"2017-05-18T16:30:00Z","2017-05-18T17:00:00Z",0.000,6.000,0.000,1
"2017-05-18T17:00:00Z","2017-05-18T17:30:00Z",0.000,6.000,0.000,1
"2017-05-18T17:30:00Z","2017-05-18T18:00:00Z",0.020,6.000,0.001,1
"2017-05-18T18:00:00Z","2017-05-18T18:30:00Z",0.000,6.000,0.000,1
"2017-05-18T18:30:00Z","2017-05-18T19:00:00Z",0.000,6.000,0.000,1
"2017-05-18T19:00:00Z","2017-05-18T19:30:00Z",0.020,6.000,0.001,1
"2017-05-18T19:30:00Z","2017-05-18T20:00:00Z",0.020,6.000,0.001,1
"2017-05-18T20:00:00Z","2017-05-18T20:30:00Z",0.000,6.000,0.000,1
"2017-05-18T20:30:00Z","2017-05-18T21:00:00Z",0.000,6.000,0.000,1
"2017-05-18T21:00:00Z","2017-05-18T21:30:00Z",0.000,6.000,0.000,1
"2017-05-18T21:30:00Z","2017-05-18T22:00:00Z",0.000,6.000,0.000,1
"2017-05-18T22:00:00Z","2017-05-18T22:30:00Z",0.000,6.000,0.000,1
"2017-05-18T22:30:00Z","2017-05-18T23:00:00Z",0.000,6.000,0.000,1
"2017-05-18T23:00:00Z","2017-05-18T23:30:00Z",0.000,6.000,0.000,1
"2017-05-18T23:30:00Z","2017-05-19T00:00:00Z",0.000,6.000,0.000,1
"2017-05-19T00:00:00Z","2017-05-19T00:30:00Z",0.020,6.000,0.001,0
"2017-05-19T00:30:00Z","2017-05-19T01:00:00Z",0.000,6.000,0.000,0
"2017-05-19T01:00:00Z","2017-05-19T01:30:00Z",0.000,6.000,0.000,0
"2017-05-19T01:30:00Z","2017-05-19T02:00:00Z",0.050,6.000,0.002,0
"2017-05-19T02:00:00Z","2017-05-19T02:30:00Z",2.470,6.000,0.095,1
"2017-05-19T02:30:00Z","2017-05-19T03:00:00Z",0.960,6.000,0.037,1
"2017-05-19T03:00:00Z","2017-05-19T03:30:00Z",3.710,6.000,0.142,1
"2017-05-19T03:30:00Z","2017-05-19T04:00:00Z",0.490,6.000,0.019,1
"2017-05-19T04:00:00Z","2017-05-19T04:30:00Z",0.020,6.000,0.001,1
"2017-05-19T04:30:00Z","2017-05-19T05:00:00Z",0.040,6.000,0.002,1
"2017-05-19T05:00:00Z","2017-05-19T05:30:00Z",0.000,6.000,0.000,1
"2017-05-19T05:30:00Z","2017-05-19T06:00:00Z",0.000,6.000,0.000,1
"2017-05-19T06:00:00Z","2017-05-19T06:30:00Z",0.000,6.000,0.000,1
"2017-05-19T06:30:00Z","2017-05-19T07:00:00Z",0.000,6.000,0.000,1
"2017-05-19T07:00:00Z","2017-05-19T07:30:00Z",0.000,6.000,0.000,1
"2017-05-19T07:30:00Z","2017-05-19T08:00:00Z",0.020,6.000,0.001,1
"2017-05-19T08:00:00Z","2017-05-19T08:30:00Z",0.030,6.000,0.001,1
"2017-05-19T08:30:00Z","2017-05-19T09:00:00Z",0.000,6.000,0.000,1
"2017-05-19T09:00:00Z","2017-05-19T09:30:00Z",0.000,6.000,0.000,1
"2017-05-19T09:30:00Z","2017-05-19T10:00:00Z",0.000,6.000,0.000,1
"2017-05-19T10:00:00Z","2017-05-19T10:30:00Z",0.000,6.000,0.000,1
"2017-05-19T10:30:00Z","2017-05-19T11:00:00Z",0.020,6.000,0.001,1
"2017-05-19T11:00:00Z","2017-05-19T11:30:00Z",0.000,6.000,0.000,1
"2017-05-19T11:30:00Z","2017-05-19T12:00:00Z",0.000,6.000,0.000,1
"2017-05-19T12:00:00Z","2017-05-19T12:30:00Z",0.000,6.000,0.000,1
"2017-05-19T12:30:00Z","2017-05-19T13:00:00Z",0.020,6.000,0.001,1
"2017-05-19T13:00:00Z","2017-05-19T13:30:00Z",0.000,6.000,0.000,1
"2017-05-19T13:30:00Z","2017-05-19T14:00:00Z",0.000,6.000,0.000,1
"2017-05-19T14:00:00Z","2017-05-19T14:30:00Z",0.000,6.000,0.000,1
"2017-05-19T14:30:00Z","2017-05-19T15:00:00Z",0.000,6.000,0.000,1
"2017-05-19T15:00:00Z","2017-05-19T15:30:00Z",0.000,6.000,0.000,1
"2017-05-19T15:30:00Z","2017-05-19T16:00:00Z",0.000,6.000,0.000,1
"2017-05-19T16:00:00Z","2017-05-19T16:30:00Z",0.000,6.000,0.000,1
"2017-05-19T16:30:00Z","2017-05-19T17:00:00Z",0.000,6.000,0.000,1
"2017-05-19T17:00:00Z","2017-05-19T17:30:00Z",0.000,6.000,0.000,1
"2017-05-19T17:30:00Z","2017-05-19T18:00:00Z",0.000,6.000,0.000,1
"2017-05-19T18:00:00Z","2017-05-19T18:30:00Z",0.000,6.000,0.000,1
"2017-05-19T18:30:00Z","2017-05-19T19:00:00Z",0.000,6.000,0.000,1
"2017-05-19T19:00:00Z","2017-05-19T19:30:00Z",0.000,6.000,0.000,1
"2017-05-19T19:30:00Z","2017-05-19T20:00:00Z",0.000,6.000,0.000,1
"2017-05-19T20:00:00Z","2017-05-19T20:30:00Z",0.000,6.000,0.000,1
"2017-05-19T20:30:00Z","2017-05-19T21:00:00Z",0.000,6.000,0.000,1
"2017-05-19T21:00:00Z","2017-05-19T21:30:00Z",0.000,6.000,0.000,1
"2017-05-19T21:30:00Z","2017-05-19T22:00:00Z",0.000,6.000,0.000,1
"2017-05-19T22:00:00Z","2017-05-19T22:30:00Z",0.000,6.000,0.000,1
"2017-05-19T22:30:00Z","2017-05-19T23:00:00Z",0.000,6.000,0.000,1
"2017-05-19T23:00:00Z","2017-05-19T23:30:00Z",0.000,6.000,0.000,1
"2017-05-19T23:30:00Z","2017-05-20T00:00:00Z",0.000,6.000,0.000,1
"2017-05-20T00:00:00Z","2017-05-20T00:30:00Z",0.000,6.000,0.000,0
"2017-05-20T00:30:00Z","2017-05-20T01:00:00Z",0.030,6.000,0.001,1
"2017-05-20T01:00:00Z","2017-05-20T01:30:00Z",0.000,6.000,0.000,1
"2017-05-20T01:30:00Z","2017-05-20T02:00:00Z",0.000,6.000,0.000,1
"2017-05-20T02:00:00Z","2017-05-20T02:30:00Z",0.020,6.000,0.001,1
"2017-05-20T02:30:00Z","2017-05-20T03:00:00Z",0.000,6.000,0.000,1
"2017-05-20T03:00:00Z","2017-05-20T03:30:00Z",0.050,6.000,0.002,1
"2017-05-20T03:30:00Z","2017-05-20T04:00:00Z",0.020,6.000,0.001,1
"2017-05-20T04:00:00Z","2017-05-20T04:30:00Z",0.000,6.000,0.000,1
"2017-05-20T04:30:00Z","2017-05-20T05:00:00Z",0.000,6.000,0.000,1
"2017-05-20T05:00:00Z","2017-05-20T05:30:00Z",0.030,6.000,0.001,1
"2017-05-20T05:30:00Z","2017-05-20T06:00:00Z",0.000,6.000,0.000,1
"2017-05-20T06:00:00Z","2017-05-20T06:30:00Z",0.000,6.000,0.000,1
"2017-05-20T06:30:00Z","2017-05-20T07:00:00Z",0.000,6.000,0.000,1
"2017-05-20T07:00:00Z","2017-05-20T07:30:00Z",0.000,6.000,0.000,1
"2017-05-20T07:30:00Z","2017-05-20T08:00:00Z",0.000,6.000,0.000,1
